864	32292	30237	37471
865	32279	30073	37648
866	32229	29925	37846
867	32302	29509	38189
868	32262	29068	38670
869	32191	28819	38990
870	32018	28606	39376
871	32017	28161	39822
872	31851	27843	40306
873	31845	27505	40650
874	32005	27083	40912
875	32137	26886	40977
876	32211	26775	41014
877	32395	26633	40972
878	32575	26808	40617
879	32600	27096	40304
880	32750	27300	39950
881	32778	27517	39705
882	32810	27939	39251
883	32897	28314	38789
884	32681	28817	38502
885	32695	29216	38089
886	32724	29599	37677
887	32781	29771	37448
888	32832	29971	37197
889	32917	30064	37019
890	32758	30079	37163
891	32792	30031	37177
892	32791	29912	37297
893	32569	29750	37681
894	32518	29447	38035
895	32406	29094	38500
896	32498	28803	38699
897	32388	28497	39115
898	32343	28281	39376
899	32310	28027	39663
900	32230	27770	40000
901	32186	27458	40356
902	32282	27285	40433
903	32270	27154	40576
904	32315	27062	40623
905	32401	27213	40386
906	32226	27480	40294
907	32280	27735	39985
908	32363	27964	39673
909	32368	28289	39343
910	32607	28520	38873
911	32527	28919	38554
912	32552	29233	38215
913	32436	29617	37947
914	32511	29730	37759
915	32468	29911	37621
916	32534	29946	37520
917	32499	29758	37743
918	32584	29608	37808
919	32594	29519	37887
920	32550	29265	38185
921	32686	29015	38299
922	32598	28732	38670
923	32570	28479	38951
924	32586	28131	39283
925	32481	28057	39462
926	32429	27809	39762
927	32304	27688	40008
928	32265	27519	40216
929	32257	27481	40262
930	32222	27434	40344
931	32348	27415	40237
932	32554	27612	39834
933	32538	27795	39667
934	32604	27930	39466
935	32727	28148	39125
936	32773	28228	38999
937	32911	28437	38652
938	32930	28607	38463
939	32910	28972	38118
940	32837	29150	38013
941	32910	29223	37867
942	32937	29357	37706
943	32958	29354	37688
944	32970	29176	37854
945	33056	29067	37877
946	33097	28895	38008
947	33027	28761	38212
948	33056	28587	38357
949	33057	28352	38591
950	32956	28085	38959
951	32943	27951	39106
952	32768	27951	39281
953	32799	27826	39375
954	32688	27789	39523
955	32655	27796	39549
956	32650	27840	39510
957	32556	27956	39488
958	32589	28050	39361
959	32570	28281	39149
960	32515	28472	39013
961	32540	28564	38896
962	32437	28734	38829
963	32466	28739	38795
964	32605	28801	38594
965	32750	28910	38340
966	32739	29066	38195
967	32740	29133	38127
968	32802	29111	38087
969	32773	29170	38057
970	32687	29059	38254
971	32757	28825	38418
972	32713	28722	38565
973	32777	28421	38802
974	32907	28146	38947
975	32913	28044	39043
976	32954	27881	39165
977	32875	27815	39310
978	32991	27700	39309
979	32937	27691	39372
980	32932	27630	39438
981	32907	27576	39517
982	32943	27654	39403
983	32858	27811	39331
984	32743	28084	39173
985	32732	28456	38812
986	32713	28672	38615
987	32569	28949	38482
988	32468	29141	38391
989	32293	29437	38270
990	32122	29616	38262
991	32152	29690	38158
992	32215	29758	38027
993	32185	29891	37924
994	32172	29797	38031
995	32181	29732	38087
996	32155	29636	38209
997	32065	29473	38462
998	32166	29125	38709
999	32177	28712	39111
